기사 작성일,댓글 작성일,댓글 내용,좋아요,싫어요라벨,싫어요,라벨
20210329,20210328,발찌 절대 분리 안함,591,,6.0,1.0
20210329,20210328,"병원에 아기가 한둘도 아닌데, 간호사가 발찌 없으면 누군지 모른다. 실수로 빠질수도 있나?",304,,11.0,0.0
20210329,20210329,부정투표는  어떻게  관리할수  있을까 철저한   관리가  필요한   시점이네요,197,,35.0,0.0
20210329,20210329,국민들은 36억 오세훈 40억 박형준에 분노한다  해 먹기는 지들이 더 해먹고  LH직원들 총알받이로 내세우냐,43,,13.0,1.0
20210329,20210329,분노? 했지 토착왜구들에게 분노한다 아주 이번 보궐에서 싹 쓸어버려야 한다,838,,149.0,2.0
20210329,20210329,언론들이 발광을 하는 구나! 깨어 있는 시민들은 조용하다. 결과는 투표로 발을 한다.,821,,184.0,1.0
20210329,20210329,분노는 개뿔...ㅋㅋㅋ  기레기만 분노했나부지,719,,224.0,0.0
20210329,20210329,"박형준, 오세훈에게는 전혀 분노하지 않는 표심..  오로지 우리나라 언론들에게만 보이는 민주당을 향한 선택적 분노.....ㅋ",1822,,208.0,0.0
20210329,20210329,기자야 뭘 원해?,193,,68.0,1.0
20210329,20210329,난 반대라고 생각합니다.  부정부패.친일.성범죄당 국짐당  보다  민주당이 더 깨끗하다.,1216,,669.0,1.0
20210329,20210329,오늘 김상조 부동산 비리보고 청와대에서 내쳤지 선거 아니었으면 김현미 때처럼 부동산 폭등시키고 투기꾼들 득실대도 눈하나 깜짝했겠나,626,,225.0,2.0
20210329,20210329,"놀고 있다. 26, 27일 이후 오세훈의 거짓말 들통난 것만 해도 몇 건인데.",528,,120.0,2.0
20210329,20210329,"분노의 표심이나 나발이나, 여기서 해보자, 박영선 엄지척, 오세훈 내려",3413,,662.0,1.0
20210329,20210329,세습재벌 신문지야!! 뚜껑 열어봤냐??,387,,85.0,1.0
20210329,20210329,니들 자체가 불공정이고 부패야 내로남불정관과 내로남불대깨문들아!,335,,242.0,0.0
20210329,20210329,",  문재인  화이팅!  부패 공직자들  혼내 주세요!  .",515,,144.0,0.0
20210329,20210329,"분석원도 부패, 도적판일텐데",41,,7.0,0.0
20210329,20210329,"투기세력 근절에 부동산 시세, 전망등 투기를 조장한 가짜뉴스를 흘린 언론사도 꼭 포함해 주십시오",27,,0.0,0.0
20210329,20210329,"LH는 2009년 이명박 정부때 이명박의 사대강 업적욕심으로 통합시켜 정보와 권한들이 집중된 기관.  그 안에서 직원들에게 유리한 내부정보,  낙하산 문화, 정보를 이용한 사적이익을 취하는 부분을 규율하는 제도를 자기들끼리 없애놨고  문재인정부 들어서야 그 모든 폐단들이 발각된것.  이에 외면하지 않고 문재인 대통령은 현정부에서 일어난 일인것처럼 발본색원하고 이 기회에 뿌리뽑으려 노력하고 있다.  이것이 국민들의 문정부에 대한 신뢰는 그대로인 이유다.",634,,62.0,2.0
20210329,20210329,어리석은 대깨들 특징 1) 문재인을 하느님과 같이 찬양 2) 문재인에 대한 부정적인 글은 읽기자체를 거부함 (기레기/일베라고 일방적 폄하) 3) 정작 본인 인생은 미래 안보임,471,,367.0,1.0
20210329,20210329,"문재인 대통령 말씀이 맞다.  지위고하 막론하고 일벌백계에 처한다면 김영란법때 청탁문화를 뿌리뽑은것처럼 오히려 이 사태가 전화위복이 될 수 있을것이다.   이것을 파헤친다면 국정운영 지지도에 계속 타격이 있을것임에도 불구하고 문정부는 국민에게 상처가 되고 국민의 기대를 무너뜨렸다는 것에 집중하여 발본색원 하려고 노력하는 것이 보임.  정치적인 유불리 계산도 안하고 처음부터 끝까지 국민을 위해서만,",516,,32.0,2.0
20210329,20210329,"현정부에서 적폐청산하려고 임기시작부터 부단히 노력해왔고 헌정사상 최초의 공수처통과, 사법개혁 등등의 이례적인 개혁성과를 보였는데 이명박이 지 사대강 사업 수월하게 하려고 토지공사 주택공사 통합해놓고 권한을 몰아주는 바람에 현정부에서 그 부작용과 비리들이 발각돼 책임전가가 됐네. 발본색원이 진행돼도 당당할 수 있는 정부이기에 이렇게 선포를 할 수 있는 것이라고 본다. 늘 지지합니다.",641,,70.0,1.0
20210329,20210329,무능이 무엇인지를  입증시키신분...😈😈😈,308,,225.0,1.0
20210329,20210329,지금까지 했던건 입 싸악 닦고?,176,,79.0,0.0
20210329,20210329,무능의 극치 자신의 잘못된정치를 타인에게 돌리는 재앙이,176,,172.0,1.0
20210329,20210329,역시 법으로 기반을 잡아놓아야함~  투기꾼들이 요리조리 피해서 못하게 올 6월부터 아마 곡소리날듯~,331,,21.0,1.0
20210329,20210329,응원합니다  근절 부탁드립니다,842,,108.0,2.0
20210329,20210329,누가믿나 드루킹 대통령 문재인 말,226,,198.0,2.0
20210329,20210329,본인 주위부터 청소하고 뭘 해도 해야 진정성이 있는거지 주변은 완전 복마전이면서 공허한 외침만 떠들어대니 ㅠㅠ,473,,353.0,1.0
20210329,20210329,이쯤되면 뉴스에서도 문자이크 해줘야한다 본다 ㅋㅋㅋ,96,,63.0,1.0
20210329,20210329,이제 니말 믿는 국민이 아무도 없는데........  한두번 속여야지??????????????????????????????????????????????????????????????,397,,291.0,1.0
20210329,20210329,하지마라 아무것도 하지마라 제발,248,,157.0,1.0
20210329,20210329,"땅의 존재도 몰랐던 사람이 경작하는건 어찌 알았나.. 당신이 갔던걸 본사람이 여럿 있는데, 서류에 사인이 안되어 있으면 안간거냐?",670,,12.0,0.0
20210329,20210329,또 거짓말,157,,12.0,1.0
20210329,20210329,또 거짓말하네,250,,14.0,1.0
20210329,20210329,"오세훈 처가, 개발 직전 내곡동 땅 경계 측량-뉴스9  헤드라인 기사",160,,12.0,1.0
20210329,20210329,본질을 흐리려는 최고봉의 거짖말 Mb의 후예들,324,,10.0,1.0
20210329,20210329,너무 말을 바꿔서 ㅠㅠ 당최 믿을 수가 없네,182,,1.0,0.0
20210329,20210329,불법경작하면 사람도 아니냐? 그 사람들 말이 왜 의미가 없냐? 그리고 경작계약서도 있던데 불법인데도 임대수입 챙겼냐? 오세훈이는 돈되는거라면 물불 안가리네.,12,,0.0,2.0
20210329,20210329,당시 측량팀장이 오세훈이 참석했었다고 진술했다고 보도 나왔더라.  오세훈이 니는 내곡동 땅 존재 사실조차 몰랐다고 했으니 그럼 완전 거짓말 아니냐?  이제 와서 측량 참석 여부가 중요한 게 아니라고 꼬리 내리나? 측량 참석 여부가 중요한 게 아니라 시장 후보가 대놓고 국민들 상대로 거짓말 하는 게 중요한 것이다. 그것도 직무 관련 비리에 대한 검증 과정에서 거짓말을 만약 한 것이 사실로 드러나면 공직 맡을 자격 없잖아? 스스로도 증언하는 사람 한 명이라도 나오면 후보에서 물러난다고 했으니 그 말 책임이라도 져야지.,1679,,21.0,2.0
20210329,20210329,사실이 드러나니....이제 기억났나요 ?,241,,7.0,1.0
20210329,20210329,누가 투기했다고 말했냐? 그 말도 거짓말이다.  의혹은 최초 개발검토는 취소되었으나 오세훈 시절에 개발허가가 났는데 오세훈이 보유한 땅이 일반 개발상황이면 포함되지 않을 것이지만 개발방식을 변경해 오세훈의 땅이 포함되었고 그 보상비도 다른 개발지역과는 비교도 되지 않을 정도로 후한 값으로 보상해서 오세훈이 엄청 보상받았다는 것이다.  그리고 개발인근 지역이어야 이득을 보는데 땅이 수용돼서 손해라는 망언. 그 지역은 그린밸트라서 인근이 아니라 인접한 땅도 수용되지 않으면 아무 해당없다.  본질을 흐리지 마라 거짓말쟁이 같다,677,,14.0,0.0
20210329,20210329,"측량때 5세훈와서 측량지켜보고 밥도 같이 먹었다고 증인 나왔는데, 나는 안갔다고 뻥 좀 그만쳐라.  배울 것이 없어 MB거짓말 따라햐냐? 이런 거짓말쟁이가 시장한다고 하니 서울시민이 우습지?",1984,,25.0,1.0
20210329,20210329,"ㅎㅎㅎ;; 개가 웃는다.. 서울시민, 국민을 개로 보는구먼.. 증거, 증인 앞에서는 겸손해 져야지~ 사퇴해라~!! 국짐당은 엎드려 사죄하고~!!",430,,15.0,2.0
20210329,20210329,"사퇴하라  거짓말 에  거짓말을 하니.,..이제는 증언자들을  불법경작 한사람이라 매도하고  그사람들은 서울시민 아니냐?  불법경작을 알아보는게,,,  왜하필 정부발표 전이냐,..몇십년 방치하다가  정부 지주지정 발펴 앞두고 ,,,측량하고,, 임대차 계약서 쓰고  결국에는 보상 받을거 계산했다는거 아닌가?",714,,14.0,2.0
20210329,20210329,본질은  거짓말이다  당신이야말로  가면을 벗어라,251,,13.0,2.0
20210329,20210329,말바꾸는거.. 전형적인 투기꾼의 모습 ㅋㅋ,547,,15.0,0.0
20210329,20210329,본질은 니가 거기 갔냐 안갔냐지.. 갔다면 개구라 친거구.. 그럼 사퇴 해야하는거구..  심플하지 않나? ㅎ,506,,9.0,0.0
20210329,20210329,말이야..막걸리야.. 뻔뻔하긴..,748,,13.0,0.0
20210329,20210329,"처남 송교수는 그날 ""병원경영 MBA과정 수료식이 13일 오후 1시 30분부터 5시까지 의료원 17층 회의실에서 열렸다."" 참석",305,,10.0,0.0
20210329,20210329,"1차방어선 내가  내곡동 땅측량할때 참석했다구요? 새빨간 거짓말입니다 여러분!!!  2차방어선  내가 내곡동 땅 증인나오면 사퇴하겠다구요? 새빨간 거짓말입니다 여러분..  3차방어선  내곡동 측량때 참석은했지만 불법경작하려는사람들 내보내려 갔던 것입니다 여러분,,,",238,,3.0,0.0
20210329,20210329,오세훈은 사퇴하라!! 땅투기꾼!!,189,,20.0,0.0
20210329,20210329,"그는 또 ""측량하는 데 제가 현장에 있었다 없었다가 중요한 것이 아니라, 본질은 이 땅이 LH 투기처럼 정보를 알아서 매입한 땅이 아니라는 것""이라고 덧붙였다.  ㅋㅋㅋㅋㅋ 답이 나왔네 !!!",1314,,3.0,1.0
20210329,20210329,자센의 잇속을 불린 거짓말쟁이 시장을 둘수 없습니다. 오세훈은 당장 사퇴해야 합니다.,396,,21.0,0.0
20210329,20210329,김종인 씨~ 편파 보도라니요~ 정말 왜 이럽니까? 인정할 것은 해야지..... 편파보도와 가짜뉴스 일삼는 조중동에 한 번 해보쇼.,833,,14.0,0.0
20210329,20210329,누가 입회한것이 중요한게 아니라고 말하는것이 입회하긴 했다는거네 ㅎㅎ 서류야 처가식구들이 사인한걸거구,539,,6.0,0.0
20210329,20210329,거짓말을 하는 정치인은 범죄자일 뿐이다.,340,,5.0,0.0
20210329,20210329,"""땅의 존재와 위치도 몰랐다""  위치를 모르는데 어떻게갔냐",789,,6.0,0.0
20210329,20210329,그래서 거기 갔어 안갔어???,239,,1.0,0.0
20210329,20210329,거짓말이 통하는 시대는 지났다! 이건 진영의 문제가 아니다. 야당 하루 빨리 주자 교체하라!!!!,341,,13.0,0.0
20210329,20210329,여러분 새빨간 거짓말인거 아시죠 자기는 그 땅의 존재도 몰랐다면서요,608,,12.0,0.0
20210329,20210329,코 길어질라,134,,5.0,0.0
20210329,20210329,오세훈이 거짓말쟁이라는 것이 문제다 !,285,,15.0,0.0
20210329,20210329,"아예 몰랐다고, 거짓이면 사퇴한다더니 말 또 바꾸네 ㅋㅋㅋㅋㅋ",2179,,7.0,0.0
20210329,20210329,말바꾸하네 오세훈ㅋㅋ쫄리나보지? 저자리에 있었으면 사퇴한다며?,609,,6.0,0.0
20210329,20210329,경작인이 말한마디 잘못하면 소송당할줄 알면서도 계속적으로 진실을 말한다는건 신뢰가 간다.,597,,10.0,0.0
20210329,20210329,몰랐다.. 안갔다.. 측량을 안했다..  다른이유로 측량한거다..   참 구질구질하네~,1381,,10.0,0.0
20210329,20210329,21세기 대한민국의 백주대낮에 온 국민을 대상으로 ..... 저렇게 거짓말을 할 수 있는자가 어디 있겠는가?  아프리카 후진국인가?,593,,4.0,2.0
20210329,20210329,오세 훈이가 거짓말 훈이가 되는겨?  증언이 나오면 사퇴하다는 말은 뻥카였던겨?  정치를 뻥카로 하면 MB하고 뭐가 다른겨?,676,,9.0,2.0
20210329,20210329,이럴줄 았았다 입만 열면 거짓말 오세훈 사퇴해라,450,,17.0,0.0
20210329,20210329,참 뻔뻔한 인간이네 손바닥으로 하늘을 가릴수 없지  ㅋㅋ,325,,13.0,0.0
20210329,20210329,참! 가지가지한다,127,,26.0,0.0
20210329,20210329,그렇지~ 그래야 민주당이지 ㅋㅋㅋ 꼬리 자르기의 달인들,369,,244.0,0.0
20210329,20210329,"깜도 안되는 자가 그동안 공정거래위원장, 청와대 청책실장에 도합 4년간.....그동안 나라 곳간은...",688,,113.0,0.0
20210329,20210329,김상조 망쳐놓고 도망가네,398,,41.0,0.0
20210329,20210329,"임대차법 시행전 지그집 전세가 인상했다는 부동산책임자 아닌가, 참여연대가 나라를 망쳤다..",386,,34.0,0.0
20210329,20210329,선거가 코앞이라 곧바로 반응했네. 왜 김현미가 부동산 폭등 그렇게 삽질해도 눈도 꿈쩍 안 하다가 청와대 실세가 부동산 비리 일으켜도 선거만 아니었으면 눈도 깜짝 안 했을텐데 말이지. 선거에서 지지율 밀리니까 바로 처리하는 거봐라. 아유 그냥~,93,,12.0,1.0
20210329,20210329,이런기사 다음에는 검색해야만 나오네요 메인에는 안나오네요 일부러그러는건지,305,,28.0,0.0
20210329,20210329,"대한민국 부동산을 회복하기 힘들 정도로 만들어 놓고 도망 가는 것 인가? 이제는 근로소득으로는 집을 살 수 없는 시대가 왔다. 바로! 문재인 , 김상조. 김현미  이 분들의 정책적 실책이 서민들의 고통의 씨앗이 되었고 이는 더 이상 복구 할 수 없는 절망의 시간으로 다가 온 것이다. 책임쳐라! 무능한 정부여",201,,44.0,0.0
20210329,20210329,모든 사람이 강남에 살필요 없다메? 청담동에 전세줄 집도 있었어? 키야~ 내로남불 오지네,864,,54.0,0.0
20210329,20210329,"김상조, 조국.. 남의 티는 엄청 잘 보면서 자기 티엔 엄청 관대하고 절대 돌아보지 않는 내로남불의 대명사들....",14,,2.0,0.0
20210329,20210329,깨문이들 실종사태,363,,185.0,2.0
20210329,20210329,재벌잡는다면서 재벌이된 인간...,451,,41.0,0.0
20210329,20210329,서민들 주거안정과 전세값 폭등을 잡고 적폐 부동산 투기세력을 잡기 위해서 전월세 상한가를 5%로 고정하는 법을 만들겠습니다!!!! 라고 해 놓고 법 시행 2일전에 자기 소유 부동산 전세값은 14퍼 인상해서 계약 ㅋㅋㅋㅋ 이게 문재인 정권식 부동산 정책이군 ㅋㅋㅋㅋ 내꺼빼고 니들껀 규제 ㅋㅋㅋㅋ 대단하다 진짜 ㅋㅋㅋ,1198,,231.0,0.0
20210329,20210329,김상조 수십억원 재산가가  청와대 들어 온면서 다 떨어진 가방 가지고 다닌 사진 보고 알아보았다 소득주도 성장으로 경제 망친 원흉  정권 바뀌어서 저 인간 범법행위 있는가 철저히 조사하여 빵에 보내야한다.,10,,2.0,2.0
20210329,20210329,그 사람이 그 사람이지. 삼성 깔 때는  그리 깨끗한 척 하더니 자기 허물은 안보이고  자신에게 적용되지 않는  기준이였던 겁니다. 운동권 정치인들 대부분이 그렇고 이 분 또한 제2의 조국버전인 겁니다. 입만 살아서 나불대고 떠드는 위선자들,1104,,230.0,0.0
20210329,20210329,장하성 김수현 김상조  무능한 경제참모,581,,72.0,0.0
20210329,20210329,평소처럼 박박 우겨야지? 선거가 급하긴 한가봐ㅋㅋㅋ,503,,88.0,0.0
20210329,20210328,친일매국당 쓰레기 들,274,,75.0,1.0
20210329,20210328,퉤~,163,,39.0,1.0
20210329,20210328,이땅위에 나와서는 안될 사람들이네요..,420,,76.0,0.0
