기사 작성일,댓글 작성일,댓글 내용,좋아요,싫어요,라벨
20210324,20210324,만약 박형준이 민주당 후보였으면 장제원이 어쨋을까?? 궁금타!!,530,45,-1.0
20210324,20210324,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 장제원 의원이 할말인가? ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ점심먹고 졸렸는데 웃고갑니다.,1329,49,-1.0
20210324,20210324,"ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 진짜 뻔뻔하기가 그지 없다. 흑색선전, 허위사실 유포, 공작 비방의 대마왕들이ㅋㅋ",491,36,-1.0
20210324,20210324,네거티비가 아니라 검증이다.  엘시티 40억 시세차익 엘시티 조형물 28억 부산 기장군 미등기 재산누락,860,63,-1.0
20210324,20210324,아들은 쟐 있냐?,276,19,-1.0
20210324,20210324,네거티브? 박형준씨 이제 거짓말 그만하자 요즘은 미디어가 발달해서 정치인들 거짓말 금방 들통납니다 엘시티 비리에 딸 입시비리 MB시절 사찰비리에 그리고 가덕신공항도 MB정부 시절 경제성 없다고 평가절하 하던자가 부산에 신공항을 짓겠다 해저터널을 만들겠다 이걸믿냐 해저터널 만들면 부산은 이익 일본에 다뺐기는 거야 그냥 차타고 지나가는 도시되는거야 가덕신공항 발목잡는 자들 누구냐 권영진 대구시장 주호영 곽상도 경북지역 국민의짐들 아닌가 박형준이 부산시장되면 가덕신공항 없던일 될꺼다 박형준 시장 뽑아주고 또 부산경제 어쩌구저쩌구 떠들어라,1897,76,-1.0
20210324,20210324,너네가 할 소린 아니지 않냐...국짐당,341,79,-1.0
20210324,20210324,보자보자  하니까   아들   교육이나  잘시키세요,685,30,-1.0
20210324,20210324,생쇼하고 자빠졌네!! 넌 아들 간수나 잘하고!! 네가티브는 조작질 공작질 가짜뉴스 투기집단 국정농단 성폭행 국민의짐  전담팀 아니냐?!! 국민 개돼지들 아니니까 니덜 하던데로 해!!!,1373,84,-1.0
20210324,20210324,ㅋㅋㅋㅋㅋㅋㅋㅋㅋ제원아 안쪽팔리니?? 아들놈 음주운전에 바꿔치기에 폭행사건있었는데 ㅋㅋㅋ 너는 넘을 도 라는게 없어서 그 낮짝 뻔뻔하게 쳐들고 있나봐 ㅋㅋㅋㅋㅋㅋㅋ 도가 있는게 어디고 니같은놈들은 선이없는데 ㅋㅋ,982,66,-1.0
20210324,20210324,지나가는 개가 웃겠다 ㅋ,364,44,-1.0
20210324,20210324,사실을 적시라고 왜 네거티브 인지 설명해라 니 감상 말고,260,37,-1.0
20210324,20210324,니 아들부터 잘해 ~~~~~~~~~~~뭐 수신도 못하는 놈이 무슨 정치를 하니,588,49,-1.0
20210324,20210323,이런사람이무죄인거야.박법계는법도모르고사나봐.추징금도안내고.ㅋㅋ법무부장관이왜있나.집에가서밥이나하세요,438,207,-1.0
20210324,20210323,아니 진짜 돈이없어. 집한채도없어 한명숙 감옥간동안 남편은 생활고를 격었어. 안받은돈 증인모해위증교사해서 돈받았다고 뒤집어씌우고  감옥보내고 추징금까지 물게한 니들 검사.판사들 진짜 천벌받는다.,1648,410,-1.0
20210324,20210323,명숙이도 집부터 압류 합시다,689,212,-1.0
20210324,20210323,ㅋㅋㅋㅋㅋ 제목보고 신문사 맞춤 ㅋㅋㅋ  진짜 더럽게 한결같다,1154,103,-1.0
20210324,20210323,중앙일보  김민중 씨 하늘이 무섭지 않은가 천벌받을 인간아 없는죄 뒤집어 씌우고  있다는거 알만한 이들 다 안다 국짐 똘마니들 빼고는 시사타파를 좀 보렴,1113,345,-1.0
20210324,20210323,중앙 얘네는 신문도 안보나,347,48,-1.0
20210324,20210323,자기편이 아니라 빨리 집행하고 자기편은 7년이 지나도 안하는건 어이없어 웃음만 나온다 이정권의 현실정이다,922,516,-1.0
20210324,20210323,정권 바뀌면 다 걷어들이것찡~~~ 제식구 감싸기 가 주특기인 미투당도 머지않았다.,432,144,-1.0
20210324,20210323,받지도 않은 돈 추징당하는 사라ㅋ의 억울함에 대해서도 생각 좀 해봐라.... 위증교사헌 검사들이 나눠내야지... 그놈들은 수사도 처벌도 안받게 생겼는데.... 양심 좀 있어라,802,248,-1.0
20210324,20210323,더 이상 실망할 것도 없다. 똑같은 인간들,232,28,-1.0
20210324,20210323,",추징금도 선택적이네 이정부는 해도해도 너무하네 니편내뼌 갈라치기 지겹다",892,463,-1.0
20210324,20210323,"이정권은 내로남불 ,전 정권탓 , 남탓   은 전문가 수준이다",815,420,-1.0
20210324,20210323,검새들의 조작으로 감옥 간것도 억울한데 받지도 않은 돈을 너라면 내겠니??  참 기레기다운 쓰레기기사네.,2126,366,-1.0
20210324,20210323,뻔뻔한것!  모두 압류해라,382,175,-1.0
20210324,20210323,한명숙 속 보인다.,437,244,-1.0
20210324,20210323,"당췌 요즘은 이런 기사를 왜 쓰는지, 내용이 맞는지.  믿을수가 있어야지, 게다가 중앙이고 댓글에 이번 정부 과격하게 까대는게 주류로 새벽에 올라오는 글은 더더욱..   이게 짜고 치는 고스톱인가 싶고.. 그러네.  참고로 기사는 안 읽음. ㅋㅋㅋㅋ",737,177,-1.0
20210324,20210324,부산시민은 저래도 찍어주려나? 정신차리시게 대한민국 부산시민들아,1521,34,-1.0
20210324,20210324,저도 경상도 지만 경상도 분들 정신 차려야 합니데이...,488,15,-1.0
20210324,20210324,진짜 까도 까도 계속 나오네 ㅋㅋㅋㅋ 이래도 뽑냐? ㅋㅋㅋㅋ,514,10,-1.0
20210324,20210324,ㅋㅋㅋㅋㅋㅋㅋㅋㅋ 역시 이명박 오른팔 답다~~ 대단한데,672,11,-1.0
20210324,20210324,뭔가파도파도 계속나오네요 이러다 일본까지가겠네요,331,9,-1.0
20210324,20210324,왜 이런 뉴스는  메인에 안걸리고 조선 중앙만 계속 나오는거야? 다음 포털이 알고리즘을 조작하나?,597,8,-1.0
20210324,20210324,까도 까도 사기꾼.,409,5,-1.0
20210324,20210324,부산시민 정신차리시오.  박형준은 비리의 온상 인것 같소. 하루에 한건 이상 터지네,738,24,-1.0
20210324,20210324,도대체 집이 가족다해서 몇채야 진짜  이런게 서민 코스프레하고 다니니 참  부산선택 잘하셔야,971,14,-1.0
20210324,20210324,1 일 1 건 박형준,378,7,-1.0
20210324,20210324,건축사가  등기까지 한단건  첨 듣는  일이네. 건물주가  신분증등  인감증명서 교부하여  직접 등기하던지 법무사에 의뢰하는 것인데  건축사가  지맘대로 시키지도  않는  등기까지  한다고.  무식하건지   무개념인지 자기가   잘못하면 주민센터  직원  탓할  인간일세.,2431,6,-1.0
20210324,20210324,비리가 많아도 너무 많아서 터지는게 한두가지가 아니구만 이사람 지지하는  부산사람들은 뭐지??,815,11,-1.0
20210324,20210324,까도까도  계속 나오누만. 거짓덩어리,348,11,-1.0
20210324,20210323,쑥 들어간 눈이 늙어보임 아무리 동안이라 우겨도 나이는 못속임,482,45,-1.0
20210324,20210323,ㅋ 50대중후반보임,592,32,-1.0
20210324,20210323,요즘 와인 잘안팔리나? 아무리 좋게 봐줄래도 40대이상으로 보이는데??,418,9,-1.0
20210324,20210323,솔까 40대로 봤다.     20대 애들이 덤빌 외모는 아닌데..,535,20,-1.0
20210324,20210323,50대로 보임,779,37,-1.0
20210324,20210323,"비슷한  나이는 나이를  맞춘다 ~^^ 나이보기전  50대 겠네  했는데 거의  맞췄으나,  목  .쇄골이  30대로 젊어보이네요  즐겁게  잘 살아 가는게 중요하죠 아름다운  분이고   곱네요",483,12,-1.0
20210324,20210323,난 50대로 봄,1228,26,-1.0
20210324,20210323,기사안 읽고 사진만보고 딱 50대같은데......,784,43,-1.0
20210324,20210323,암만봐두 20 댄 오바다 ㅎ,470,6,-1.0
20210324,20210323,한국의 동안아줌마를 못봐서그래 저 얼굴은  동안이 아니라우,820,27,-1.0
20210324,20210323,난 잘꾸민 60세 아줌마로 보이는뎅 ㅡㅡ,653,50,-1.0
20210324,20210323,중년 여성으로 보이는데요.,1052,15,-1.0
20210324,20210323,50대라고 느꼈는데 ㅡㅡ,614,30,-1.0
20210324,20210323,어디가 동안인지 모르겠네...  그냥봐도 50대중반은 보이는데...,738,38,-1.0
20210324,20210324,그럼? 파란색에 투표하면 성추행동조자에게 투표하는거냐? 생각을 좀 하고 뿜어라!,606,65,-1.0
20210324,20210324,고민정이 완전히 미쳐가는군 젊은 사람이 이래서 써나? 정신차리라 고민정 국회의원한번 하니 이세상이 전부 니꺼인줄 아나?가소롭다,811,152,-1.0
20210324,20210324,꼴볼견 이여자는 왜 또 나오는 거냐?  앵커로  있을땐 볼만 했는 데  청와대 대변인하고 나서 부터  사람 버렸어요  아나 무인이라  여자는 여자 다워야 해요  자신을 한번 돌아 보세요,517,126,-1.0
20210324,20210324,논란은 알바가 만들고 알바사 만든 논란을 기레기가 기사로 쓰고,126,57,-1.0
20210324,20210324,민정아 머리가 안되면 입이라도 무거워야지. 임종석이 배신하고 박영선이배에 구멍 내고 도망가는것 안보이냐. 서울시장은 이제 물건너 갔다 백약이 무효라는걸 알아야지. 니가 오세훈한테 총선에서 이긴것이 니 실력인줄 아는 모양이지.,35,0,-1.0
20210324,20210324,젊은것이 ...정신 나갓네...ㅉㅉ,438,77,-1.0
20210324,20210324,본인부터 탐욕스럽지 않았나 되짚어보세요 민주당 찍으면 청렴한가요 청렴과 민주당은 상당히 거리가 멀어보인데,629,53,-1.0
20210324,20210324,난 30년 민주당 지지자였는데 3년전에 바꿨다 아직도 노무현대통령을 가장 존경하고 좋아한다 노대통령이 살아계시면 너희들과 같이 정치를 할까? 동서분열 계층분열 위선에 히틀러때쓰던 선동정치까지 도저히 다시는 너네들 지지할수 없을거같다 파랑빨강 하는 헛짓하지말고 탐욕은 너희들이 더 강한것같고 걸릴땐 그나마 빨간애들은 쪽팔린줄은 알더라 너네는 아예 법과 기준을 바꿔서 정당하게 탐욕질하질않냐 많이 부끄러워하고 반성해도 모자랄판에 아직도 그대로니 너네는 대깨문애들 대리고 지옥까지 가라 그게 어울릴거다,1197,512,-1.0
20210324,20210324,그러면 파란색에 투표하면 성추행을 옹호하는 것이군요.,620,42,-1.0
20210324,20210324,수도이전하자고 그난리치던 김태x원내대표님~ 서울보고 천박한 도시라고 하시던 파란색 민주당대표님~ 다 어디계신가요? 서울시장선거 끝나면 또 안면에 철판깔구 나오실거잖아요~~ 우리들에게 징벌적 세금폭탄 때리실거죠? ㅎ 이젠 안속아요,796,163,-1.0
20210324,20210324,"민주당 때문에 벼락거지 된데다 오르는 믈가,공교육 몰락,각종 세금때문데 도저히 못살겠다.. 무식해 그런지 이명박,박근혜 때가 훨씬 살기 좋았다,",13,1,-1.0
20210324,20210324,과거 이정희 시절 정의당에 입당해야 할만한 좌완투수,125,30,-1.0
20210324,20210324,걍 가만히 마음으로 빌어주던지 지금은 그 언 때보다 말좀 할 때 저것들이 승냥이 떼처럼 덤벼들어 물어 뜯어요,96,13,-1.0
20210324,20210324,도대체 더불당은 정상인 사람이 몇이나 있나요? 선거철이 되니 떨어진 지지율 만회하려고 모두 다 이성을 잃고 발악을 하는것으로 보여~~ 안타깝소~~~,898,246,-1.0
20210324,20210324,또 돈 풀었나벼.... 댓글직업군들...... 총 출동하는군,179,29,-1.0
20210324,20210324,고민정 경희대 밥 맞 없다,225,57,-1.0
20210324,20210324,"있을때 잘 해야지 .. 부동산 개판치고, 벼락거지 만들고, 세금폭탄 던지면서 또 뽑아달라는건 뭔가?? 정말 못살겟다 갈아보자",696,112,-1.0
20210324,20210324,고민정 ! 고민 좀 하고 떠벌려라,478,64,-1.0
20210324,20210323,인간들이 이명박그네때 생각을 못하는구나 ㅉㅉ,450,304,-1.0
20210324,20210323,아직 멀었어. 서울 부산 지고 정권 바뀌고. 민주당의 곡소리가 멀지않았다. 이게 한번도 살아보지 못한 이상한 나라를 안든 댓가다.,701,291,-1.0
20210324,20210323,당연한 걸과 더 떨어져야 한다 단군이래 최악정권이다 촛불은 어디다 팔아드셨는지요,968,474,-1.0
20210324,20210323,ㅎㅎ 과자나 만들어라... 별 그지같은 쯔라시가 말도 안되게 선전하네...,221,121,-1.0
20210324,20210323,"민주당, 문재인정부 정직하고 성실하게 열심히 일을 하면 가난해지는 나라 정보캐고, 공무원과 짜고서 땅투기하면 대박터트리는 나라 공무원이 정보가지고 투기하면 큰 돈 버는 나라 투기못하면 바보가 되는나라 결국은 LH가 터지고 ~ 정신나간 넘들 이러고도 선거에서는 이기려고 발버둥치는구나.",7,0,-1.0
20210324,20210323,정권 재창률은 틀렸다.  워낙 무능한 장관들만 뽑았으니,502,98,-1.0
20210324,20210323,문빠들이  스스로 무덤을 파고있지.태극기부대 놈들처럼.어찌 그렇게 닮아가냐.너희가 대통령을  죽일꺼다,532,220,-1.0
20210324,20210323,남로당은 결국  양치기소년  이란걸. 국민이  알아버렸어,331,61,-1.0
20210324,20210323,촞불로 대통 앉혔더니 하라는 일 다 얼버무리고 지지율에 취해 의지도 없고 능력도없고 .답이 없는걸  중도층이 다 알앛챈거지...답답이들 정신 못차릴거임  LH조사하는태도보연,527,140,-1.0
20210324,20210323,LH 대응하는거 보면 정말 무능 함.  3주가 지났는데 아직도 수사범위얘기하고 있으니.  솔직히 경제정의를 실현 할 수 있을지 의문이 들기 시작.,847,310,-1.0
20210324,20210323,기사중 다만 부산‧울산‧경남만 지지율이 12.4%p 올랐다. 지난달 대비 29.0%에서 41.4%로 상승했다. 가덕도신공항특별법 통과에 열을 올리던 정부여당의 묘책이 통한 것으로 풀이된다.  열을 올리던  이랜다. 무심결 본심 인증. 기레기 ㅋ,259,65,-1.0
20210324,20210323,부동산 만큼은 자신있습니다  아파트값 취임초로 되돌리겠습니다. 미세먼지 중국에는 할말을하는 대통령이 되겠습니다.   인사 5대원칙으로 인사청문회 비리장관 임명하지 않는 대통령이 되겠습니다.   소득주도로 우리나라 경제성장 시키겠습니다. 한반도의 운전자가 되어 비핵화 시키겠습니다.  일자리상황판 직접 챙기는 일자리대통령이 되겠습니다.  청와대가 재난콘트롤타워로 국민이 안전 때문에 죽는사람이 한명도 없도록 하겠습니다. 광화문에 집무실 만들어 국민과 소통하는 대통령이 되겠습니다.  “한번도 경험해보지 못한나라를 만들겠습니다.“,480,57,-1.0
